Period,Ratio,Group,Keyword,Gender
2020-09-01,1.42376,20,이노시톨,Female
2020-09-01,2.80823,30,이노시톨,Female
2020-09-01,0.85006,40,이노시톨,Female
2020-09-01,0.1336,50,이노시톨,Female
2020-09-01,0.04977,60,이노시톨,Female
2020-10-01,0.00785,10,이노시톨,Female
2020-10-01,1.36351,20,이노시톨,Female
2020-10-01,2.95623,30,이노시톨,Female
2020-10-01,0.79636,40,이노시톨,Female
2020-10-01,0.1742,50,이노시톨,Female
2020-10-01,0.06811,60,이노시톨,Female
2020-11-01,0.00654,10,이노시톨,Female
2020-11-01,1.73549,20,이노시톨,Female
2020-11-01,95.28206,30,이노시톨,Female
2020-11-01,1.09892,40,이노시톨,Female
2020-11-01,0.18075,50,이노시톨,Female
2020-11-01,0.0406,60,이노시톨,Female
2020-12-01,0.04322,10,이노시톨,Female
2020-12-01,1.94375,20,이노시톨,Female
2020-12-01,41.12145,30,이노시톨,Female
2020-12-01,1.14215,40,이노시톨,Female
2020-12-01,0.17682,50,이노시톨,Female
2020-12-01,0.06418,60,이노시톨,Female
2021-01-01,0.01964,10,이노시톨,Female
2021-01-01,2.31574,20,이노시톨,Female
2021-01-01,12.63441,30,이노시톨,Female
2021-01-01,1.75776,40,이노시톨,Female
2021-01-01,0.29994,50,이노시톨,Female
2021-01-01,0.08906,60,이노시톨,Female
2021-02-01,0.01309,10,이노시톨,Female
2021-02-01,1.57046,20,이노시톨,Female
2021-02-01,5.37938,30,이노시톨,Female
2021-02-01,1.4565,40,이노시톨,Female
2021-02-01,0.22659,50,이노시톨,Female
2021-02-01,0.03929,60,이노시톨,Female
2021-03-01,0.01178,10,이노시톨,Female
2021-03-01,2.02496,20,이노시톨,Female
2021-03-01,5.93605,30,이노시톨,Female
2021-03-01,1.83766,40,이노시톨,Female
2021-03-01,0.30387,50,이노시톨,Female
2021-03-01,0.06156,60,이노시톨,Female
2021-04-01,0.01178,10,이노시톨,Female
2021-04-01,2.48208,20,이노시톨,Female
2021-04-01,5.56144,30,이노시톨,Female
2021-04-01,1.64119,40,이노시톨,Female
2021-04-01,0.27375,50,이노시톨,Female
2021-04-01,0.09561,60,이노시톨,Female
2021-05-01,0.02488,10,이노시톨,Female
2021-05-01,2.92087,20,이노시톨,Female
2021-05-01,6.4639,30,이노시톨,Female
2021-05-01,1.47484,40,이노시톨,Female
2021-05-01,0.29339,50,이노시톨,Female
2021-05-01,0.11526,60,이노시톨,Female
2021-06-01,0.0537,10,이노시톨,Female
2021-06-01,3.90323,20,이노시톨,Female
2021-06-01,8.08938,30,이노시톨,Female
2021-06-01,1.83766,40,이노시톨,Female
2021-06-01,0.39032,50,이노시톨,Female
2021-06-01,0.06941,60,이노시톨,Female
2021-07-01,0.04715,10,이노시톨,Female
2021-07-01,4.046,20,이노시톨,Female
2021-07-01,7.9453,30,이노시톨,Female
2021-07-01,2.10748,40,이노시톨,Female
2021-07-01,0.41128,50,이노시톨,Female
2021-07-01,0.148,60,이노시톨,Female
2021-08-01,0.06941,10,이노시톨,Female
2021-08-01,4.30665,20,이노시톨,Female
2021-08-01,7.66762,30,이노시톨,Female
2021-08-01,1.87957,40,이노시톨,Female
2021-08-01,0.37198,50,이노시톨,Female
2021-08-01,0.11526,60,이노시톨,Female
2021-09-01,0.07203,10,이노시톨,Female
2021-09-01,3.13961,20,이노시톨,Female
2021-09-01,7.01533,30,이노시톨,Female
2021-09-01,1.89267,40,이노시톨,Female
2021-09-01,0.31697,50,이노시톨,Female
2021-09-01,0.05763,60,이노시톨,Female
2021-10-01,0.05632,10,이노시톨,Female
2021-10-01,3.88882,20,이노시톨,Female
2021-10-01,6.96425,30,이노시톨,Female
2021-10-01,1.90839,40,이노시톨,Female
2021-10-01,0.34317,50,이노시톨,Female
2021-10-01,0.09954,60,이노시톨,Female
2021-11-01,0.06941,10,이노시톨,Female
2021-11-01,3.526,20,이노시톨,Female
2021-11-01,7.21835,30,이노시톨,Female
2021-11-01,1.7761,40,이노시톨,Female
2021-11-01,0.28684,50,이노시톨,Female
2021-11-01,0.10347,60,이노시톨,Female
2021-12-01,0.04191,10,이노시톨,Female
2021-12-01,3.89668,20,이노시톨,Female
2021-12-01,7.77371,30,이노시톨,Female
2021-12-01,2.01579,40,이노시톨,Female
2021-12-01,0.41389,50,이노시톨,Female
2021-12-01,0.16634,60,이노시톨,Female
2022-01-01,0.0275,10,이노시톨,Female
2022-01-01,3.70806,20,이노시톨,Female
2022-01-01,10.01218,30,이노시톨,Female
2022-01-01,2.74012,40,이노시톨,Female
2022-01-01,0.41782,50,이노시톨,Female
2022-01-01,0.14931,60,이노시톨,Female
2022-02-01,0.12705,10,이노시톨,Female
2022-02-01,4.49395,20,이노시톨,Female
2022-02-01,11.37438,30,이노시톨,Female
2022-02-01,3.41467,40,이노시톨,Female
2022-02-01,0.5213,50,이노시톨,Female
2022-02-01,0.12967,60,이노시톨,Female
2022-03-01,0.04453,10,이노시톨,Female
2022-03-01,5.07158,20,이노시톨,Female
2022-03-01,11.86425,30,이노시톨,Female
2022-03-01,3.27714,40,이노시톨,Female
2022-03-01,0.62215,50,이노시톨,Female
2022-03-01,0.09954,60,이노시톨,Female
2022-04-01,0.05108,10,이노시톨,Female
2022-04-01,4.42846,20,이노시톨,Female
2022-04-01,10.88189,30,이노시톨,Female
2022-04-01,3.58232,40,이노시톨,Female
2022-04-01,0.92865,50,이노시톨,Female
2022-04-01,0.23707,60,이노시톨,Female
2022-05-01,0.04846,10,이노시톨,Female
2022-05-01,5.3558,20,이노시톨,Female
2022-05-01,11.1373,30,이노시톨,Female
2022-05-01,3.08067,40,이노시톨,Female
2022-05-01,0.61692,50,이노시톨,Female
2022-05-01,0.16372,60,이노시톨,Female
2022-06-01,0.07334,10,이노시톨,Female
2022-06-01,5.02835,20,이노시톨,Female
2022-06-01,12.01487,30,이노시톨,Female
2022-06-01,3.20379,40,이노시톨,Female
2022-06-01,0.46891,50,이노시톨,Female
2022-06-01,0.15062,60,이노시톨,Female
2022-07-01,0.0812,10,이노시톨,Female
2022-07-01,5.11873,20,이노시톨,Female
2022-07-01,11.61407,30,이노시톨,Female
2022-07-01,3.29024,40,이노시톨,Female
2022-07-01,0.7479,50,이노시톨,Female
2022-07-01,0.21873,60,이노시톨,Female
2022-08-01,0.07072,10,이노시톨,Female
2022-08-01,5.04407,20,이노시톨,Female
2022-08-01,11.99523,30,이노시톨,Female
2022-08-01,3.53517,40,이노시톨,Female
2022-08-01,0.76361,50,이노시톨,Female
2022-08-01,0.18468,60,이노시톨,Female
2022-09-01,0.05501,10,이노시톨,Female
2022-09-01,4.60004,20,이노시톨,Female
2022-09-01,9.91656,30,이노시톨,Female
2022-09-01,2.8318,40,이노시톨,Female
2022-09-01,0.46367,50,이노시톨,Female
2022-09-01,0.10216,60,이노시톨,Female
2022-10-01,0.09692,10,이노시톨,Female
2022-10-01,5.40427,20,이노시톨,Female
2022-10-01,10.5361,30,이노시톨,Female
2022-10-01,3.13044,40,이노시톨,Female
2022-10-01,0.58679,50,이노시톨,Female
2022-10-01,0.13622,60,이노시톨,Female
2022-11-01,0.11788,10,이노시톨,Female
2022-11-01,22.65969,20,이노시톨,Female
2022-11-01,38.63806,30,이노시톨,Female
2022-11-01,61.06854,40,이노시톨,Female
2022-11-01,0.83565,50,이노시톨,Female
2022-11-01,0.23052,60,이노시톨,Female
2022-12-01,0.07858,10,이노시톨,Female
2022-12-01,44.01089,20,이노시톨,Female
2022-12-01,55.84371,30,이노시톨,Female
2022-12-01,100.0,40,이노시톨,Female
2022-12-01,3.08591,50,이노시톨,Female
2022-12-01,0.86054,60,이노시톨,Female
2023-01-01,0.02881,10,이노시톨,Female
2023-01-01,5.59026,20,이노시톨,Female
2023-01-01,15.54874,30,이노시톨,Female
2023-01-01,5.43046,40,이노시톨,Female
2023-01-01,1.69096,50,이노시톨,Female
2023-01-01,0.17682,60,이노시톨,Female
2023-02-01,0.03798,10,이노시톨,Female
2023-02-01,4.93667,20,이노시톨,Female
2023-02-01,15.15842,30,이노시톨,Female
2023-02-01,5.31782,40,이노시톨,Female
2023-02-01,1.35303,50,이노시톨,Female
2023-02-01,0.33531,60,이노시톨,Female
2023-03-01,0.0668,10,이노시톨,Female
2023-03-01,5.25364,20,이노시톨,Female
2023-03-01,16.60445,30,이노시톨,Female
2023-03-01,6.59095,40,이노시톨,Female
2023-03-01,1.4434,50,이노시톨,Female
2023-03-01,0.22004,60,이노시톨,Female
2023-04-01,0.07334,10,이노시톨,Female
2023-04-01,5.52739,20,이노시톨,Female
2023-04-01,13.20811,30,이노시톨,Female
2023-04-01,4.64458,40,이노시톨,Female
2023-04-01,0.91031,50,이노시톨,Female
2023-04-01,0.1873,60,이노시톨,Female
2023-05-01,0.28029,10,이노시톨,Female
2023-05-01,5.62432,20,이노시톨,Female
2023-05-01,12.97627,30,이노시톨,Female
2023-05-01,3.68187,40,이노시톨,Female
2023-05-01,1.15918,50,이노시톨,Female
2023-05-01,0.25934,60,이노시톨,Female
2023-06-01,0.03536,10,이노시톨,Female
2023-06-01,5.46976,20,이노시톨,Female
2023-06-01,13.93505,30,이노시톨,Female
2023-06-01,4.19269,40,이노시톨,Female
2023-06-01,0.80422,50,이노시톨,Female
2023-06-01,0.16503,60,이노시톨,Female
2023-07-01,0.07072,10,이노시톨,Female
2023-07-01,4.51884,20,이노시톨,Female
2023-07-01,10.74698,30,이노시톨,Female
2023-07-01,3.099,40,이노시톨,Female
2023-07-01,0.67586,50,이노시톨,Female
2023-07-01,0.27113,60,이노시톨,Female
2018-01-01,0.20996,20,이노시톨,Male
2018-01-01,0.6078,30,이노시톨,Male
2018-01-01,0.85092,40,이노시톨,Male
2018-01-01,0.19891,50,이노시톨,Male
2018-01-01,0.0884,60,이노시톨,Male
2018-02-01,0.0884,20,이노시톨,Male
2018-02-01,0.6741,30,이노시톨,Male
2018-02-01,0.24312,40,이노시톨,Male
2018-02-01,0.16576,50,이노시톨,Male
2018-02-01,0.14366,60,이노시톨,Male
2018-03-01,0.03315,10,이노시톨,Male
2018-03-01,0.32047,20,이노시톨,Male
2018-03-01,1.20455,30,이노시톨,Male
2018-03-01,0.36468,40,이노시톨,Male
2018-03-01,0.25417,50,이노시톨,Male
2018-03-01,0.12156,60,이노시톨,Male
2018-04-01,0.16576,20,이노시톨,Male
2018-04-01,0.6741,30,이노시톨,Male
2018-04-01,0.32047,40,이노시톨,Male
2018-04-01,0.22101,50,이노시톨,Male
2018-04-01,0.07735,60,이노시톨,Male
2018-05-01,0.20996,20,이노시톨,Male
2018-05-01,0.6962,30,이노시톨,Male
2018-05-01,0.57464,40,이노시톨,Male
2018-05-01,0.30942,50,이노시톨,Male
2018-05-01,0.19891,60,이노시톨,Male
2018-06-01,0.35363,20,이노시톨,Male
2018-06-01,1.03878,30,이노시톨,Male
2018-06-01,0.6078,40,이노시톨,Male
2018-06-01,0.19891,50,이노시톨,Male
2018-06-01,0.0442,60,이노시톨,Male
2018-07-01,0.03315,10,이노시톨,Male
2018-07-01,0.49729,20,이노시톨,Male
2018-07-01,1.40346,30,이노시톨,Male
2018-07-01,0.51939,40,이노시톨,Male
2018-07-01,0.44203,50,이노시톨,Male
2018-07-01,0.0663,60,이노시톨,Male
2018-08-01,0.01105,10,이노시톨,Male
2018-08-01,0.32047,20,이노시톨,Male
2018-08-01,1.2377,30,이노시톨,Male
2018-08-01,0.85092,40,이노시톨,Male
2018-08-01,0.33152,50,이노시톨,Male
2018-08-01,0.0221,60,이노시톨,Male
2018-09-01,0.0221,10,이노시톨,Male
2018-09-01,0.29837,20,이노시톨,Male
2018-09-01,1.33716,30,이노시톨,Male
2018-09-01,0.80671,40,이노시톨,Male
2018-09-01,0.24312,50,이노시톨,Male
2018-09-01,0.16576,60,이노시톨,Male
2018-10-01,0.0663,10,이노시톨,Male
2018-10-01,1.11614,20,이노시톨,Male
2018-10-01,0.99458,30,이노시톨,Male
2018-10-01,1.13824,40,이노시톨,Male
2018-10-01,0.19891,50,이노시톨,Male
2018-10-01,0.07735,60,이노시톨,Male
2018-11-01,0.01105,10,이노시톨,Male
2018-11-01,0.45308,20,이노시톨,Male
2018-11-01,1.2156,30,이노시톨,Male
2018-11-01,1.01668,40,이노시톨,Male
2018-11-01,0.24312,50,이노시톨,Male
2018-11-01,0.07735,60,이노시톨,Male
2018-12-01,0.35363,20,이노시톨,Male
2018-12-01,1.09404,30,이노시톨,Male
2018-12-01,0.76251,40,이노시톨,Male
2018-12-01,0.55254,50,이노시톨,Male
2018-12-01,0.12156,60,이노시톨,Male
2019-01-01,0.01105,10,이노시톨,Male
2019-01-01,0.45308,20,이노시톨,Male
2019-01-01,1.95601,30,이노시톨,Male
2019-01-01,1.02773,40,이노시톨,Male
2019-01-01,0.6078,50,이노시톨,Male
2019-01-01,0.40888,60,이노시톨,Male
2019-02-01,0.34257,20,이노시톨,Male
2019-02-01,1.7792,30,이노시톨,Male
2019-02-01,1.18245,40,이노시톨,Male
2019-02-01,0.33152,50,이노시톨,Male
2019-02-01,0.22101,60,이노시톨,Male
2019-03-01,0.6078,20,이노시톨,Male
2019-03-01,1.22665,30,이노시톨,Male
2019-03-01,0.82882,40,이노시톨,Male
2019-03-01,0.33152,50,이노시톨,Male
2019-03-01,0.07735,60,이노시톨,Male
2019-04-01,0.22101,20,이노시톨,Male
2019-04-01,0.91722,30,이노시톨,Male
2019-04-01,0.56359,40,이노시톨,Male
2019-04-01,0.49729,50,이노시톨,Male
2019-04-01,0.12156,60,이노시톨,Male
2019-05-01,0.44203,20,이노시톨,Male
2019-05-01,1.06089,30,이노시톨,Male
2019-05-01,0.6299,40,이노시톨,Male
2019-05-01,0.17681,50,이노시톨,Male
2019-05-01,0.20996,60,이노시톨,Male
2019-06-01,0.01105,10,이노시톨,Male
2019-06-01,0.23206,20,이노시톨,Male
2019-06-01,1.18245,30,이노시톨,Male
2019-06-01,0.79566,40,이노시톨,Male
2019-06-01,0.29837,50,이노시톨,Male
2019-06-01,0.0884,60,이노시톨,Male
2019-07-01,0.01105,10,이노시톨,Male
2019-07-01,0.49729,20,이노시톨,Male
2019-07-01,0.97248,30,이노시톨,Male
2019-07-01,0.41993,40,이노시톨,Male
2019-07-01,0.39783,50,이노시톨,Male
2019-07-01,0.0442,60,이노시톨,Male
2019-08-01,0.29837,20,이노시톨,Male
2019-08-01,1.31506,30,이노시톨,Male
2019-08-01,0.53044,40,이노시톨,Male
2019-08-01,0.22101,50,이노시톨,Male
2019-08-01,0.0663,60,이노시톨,Male
2019-09-01,0.33152,20,이노시톨,Male
2019-09-01,1.54713,30,이노시톨,Male
2019-09-01,0.75146,40,이노시톨,Male
2019-09-01,0.41993,50,이노시톨,Male
2019-09-01,0.0884,60,이노시톨,Male
2019-10-01,0.0442,10,이노시톨,Male
2019-10-01,0.18786,20,이노시톨,Male
2019-10-01,1.2156,30,이노시톨,Male
2019-10-01,0.89512,40,이노시톨,Male
2019-10-01,0.39783,50,이노시톨,Male
2019-10-01,0.12156,60,이노시톨,Male
2019-11-01,0.01105,10,이노시톨,Male
2019-11-01,0.29837,20,이노시톨,Male
2019-11-01,1.50292,30,이노시톨,Male
2019-11-01,0.92827,40,이노시톨,Male
2019-11-01,0.27627,50,이노시톨,Male
2019-11-01,0.1105,60,이노시톨,Male
2019-12-01,0.30942,20,이노시톨,Male
2019-12-01,1.53608,30,이노시톨,Male
2019-12-01,0.76251,40,이노시톨,Male
2019-12-01,0.28732,50,이노시톨,Male
2019-12-01,0.12156,60,이노시톨,Male
2020-01-01,0.40888,20,이노시톨,Male
2020-01-01,1.76815,30,이노시톨,Male
2020-01-01,0.91722,40,이노시톨,Male
2020-01-01,0.35363,50,이노시톨,Male
2020-01-01,0.1105,60,이노시톨,Male
2020-02-01,0.01105,10,이노시톨,Male
2020-02-01,0.17681,20,이노시톨,Male
2020-02-01,2.05547,30,이노시톨,Male
2020-02-01,1.07194,40,이노시톨,Male
2020-02-01,0.33152,50,이노시톨,Male
2020-02-01,0.13261,60,이노시톨,Male
2020-03-01,0.01105,10,이노시톨,Male
2020-03-01,0.40888,20,이노시톨,Male
2020-03-01,2.13283,30,이노시톨,Male
2020-03-01,0.87302,40,이노시톨,Male
2020-03-01,0.33152,50,이노시톨,Male
2020-03-01,0.38678,60,이노시톨,Male
2020-04-01,0.17681,20,이노시톨,Male
2020-04-01,2.78483,30,이노시톨,Male
2020-04-01,0.83987,40,이노시톨,Male
2020-04-01,0.18786,50,이노시톨,Male
2020-04-01,0.07735,60,이노시톨,Male
2020-05-01,0.37573,20,이노시톨,Male
2020-05-01,1.87866,30,이노시톨,Male
2020-05-01,0.98353,40,이노시톨,Male
2020-05-01,0.36468,50,이노시톨,Male
2020-05-01,0.09945,60,이노시톨,Male
2020-06-01,0.01105,10,이노시톨,Male
2020-06-01,0.33152,20,이노시톨,Male
2020-06-01,2.42015,30,이노시톨,Male
2020-06-01,0.97248,40,이노시톨,Male
2020-06-01,0.35363,50,이노시톨,Male
2020-06-01,0.22101,60,이노시톨,Male
2020-07-01,0.37573,20,이노시톨,Male
2020-07-01,3.06111,30,이노시톨,Male
2020-07-01,1.10509,40,이노시톨,Male
2020-07-01,0.43098,50,이노시톨,Male
2020-07-01,0.26522,60,이노시톨,Male
2020-08-01,0.05525,10,이노시톨,Male
2020-08-01,0.30942,20,이노시톨,Male
2020-08-01,2.32069,30,이노시톨,Male
2020-08-01,1.12719,40,이노시톨,Male
2020-08-01,0.34257,50,이노시톨,Male
2020-08-01,0.05525,60,이노시톨,Male
2020-09-01,0.0221,10,이노시톨,Male
2020-09-01,1.02773,20,이노시톨,Male
2020-09-01,2.15493,30,이노시톨,Male
2020-09-01,1.02773,40,이노시톨,Male
2020-09-01,0.25417,50,이노시톨,Male
2020-09-01,0.0663,60,이노시톨,Male
2020-10-01,0.01105,10,이노시톨,Male
2020-10-01,0.70726,20,이노시톨,Male
2020-10-01,3.05006,30,이노시톨,Male
2020-10-01,1.1935,40,이노시톨,Male
2020-10-01,0.47519,50,이노시톨,Male
2020-10-01,0.13261,60,이노시톨,Male
2020-11-01,0.0221,10,이노시톨,Male
2020-11-01,1.42557,20,이노시톨,Male
2020-11-01,3.98939,30,이노시톨,Male
2020-11-01,1.7571,40,이노시톨,Male
2020-11-01,0.49729,50,이노시톨,Male
2020-11-01,0.26522,60,이노시톨,Male
2020-12-01,0.0221,10,이노시톨,Male
2020-12-01,1.39241,20,이노시톨,Male
2020-12-01,4.08884,30,이노시톨,Male
2020-12-01,2.28754,40,이노시톨,Male
2020-12-01,0.59675,50,이노시톨,Male
2020-12-01,0.16576,60,이노시톨,Male
2021-01-01,1.04983,20,이노시톨,Male
2021-01-01,4.48668,30,이노시톨,Male
2021-01-01,2.12178,40,이노시톨,Male
2021-01-01,0.47519,50,이노시톨,Male
2021-01-01,0.24312,60,이노시톨,Male
2021-02-01,0.41993,20,이노시톨,Male
2021-02-01,4.67454,30,이노시톨,Male
2021-02-01,1.88971,40,이노시톨,Male
2021-02-01,0.35363,50,이노시톨,Male
2021-02-01,0.28732,60,이노시톨,Male
2021-03-01,0.79566,20,이노시톨,Male
2021-03-01,4.49773,30,이노시톨,Male
2021-03-01,1.91181,40,이노시톨,Male
2021-03-01,0.6078,50,이노시톨,Male
2021-03-01,0.33152,60,이노시톨,Male
2021-04-01,0.98353,20,이노시톨,Male
2021-04-01,5.80174,30,이노시톨,Male
2021-04-01,1.73499,40,이노시톨,Male
2021-04-01,0.45308,50,이노시톨,Male
2021-04-01,0.15471,60,이노시톨,Male
2021-05-01,0.03315,10,이노시톨,Male
2021-05-01,2.09967,20,이노시톨,Male
2021-05-01,6.78528,30,이노시톨,Male
2021-05-01,2.46436,40,이노시톨,Male
2021-05-01,0.74041,50,이노시톨,Male
2021-05-01,0.44203,60,이노시톨,Male
2021-06-01,0.01105,10,이노시톨,Male
2021-06-01,1.73499,20,이노시톨,Male
2021-06-01,8.43187,30,이노시톨,Male
2021-06-01,3.44789,40,이노시톨,Male
2021-06-01,0.70726,50,이노시톨,Male
2021-06-01,0.41993,60,이노시톨,Male
2021-07-01,0.01105,10,이노시톨,Male
2021-07-01,1.29296,20,이노시톨,Male
2021-07-01,8.56448,30,이노시톨,Male
2021-07-01,3.18267,40,이노시톨,Male
2021-07-01,0.96143,50,이노시톨,Male
2021-07-01,0.39783,60,이노시톨,Male
2021-08-01,1.97811,20,이노시톨,Male
2021-08-01,8.70814,30,이노시톨,Male
2021-08-01,4.48668,40,이노시톨,Male
2021-08-01,1.07194,50,이노시톨,Male
2021-08-01,0.47519,60,이노시톨,Male
2021-09-01,0.0442,10,이노시톨,Male
2021-09-01,1.12719,20,이노시톨,Male
2021-09-01,6.05591,30,이노시톨,Male
2021-09-01,2.19913,40,이노시톨,Male
2021-09-01,0.55254,50,이노시톨,Male
2021-09-01,0.32047,60,이노시톨,Male
2021-10-01,1.18245,20,이노시톨,Male
2021-10-01,5.9233,30,이노시톨,Male
2021-10-01,2.64117,40,이노시톨,Male
2021-10-01,0.81776,50,이노시톨,Male
2021-10-01,0.6078,60,이노시톨,Male
2021-11-01,0.01105,10,이노시톨,Male
2021-11-01,1.18245,20,이노시톨,Male
2021-11-01,5.51442,30,이노시톨,Male
2021-11-01,3.65786,40,이노시톨,Male
2021-11-01,0.71831,50,이노시톨,Male
2021-11-01,0.22101,60,이노시톨,Male
2021-12-01,0.01105,10,이노시톨,Male
2021-12-01,1.8013,20,이노시톨,Male
2021-12-01,6.89578,30,이노시톨,Male
2021-12-01,3.02795,40,이노시톨,Male
2021-12-01,0.85092,50,이노시톨,Male
2021-12-01,0.28732,60,이노시톨,Male
2022-01-01,1.24875,20,이노시톨,Male
2022-01-01,8.56448,30,이노시톨,Male
2022-01-01,4.08884,40,이노시톨,Male
2022-01-01,1.2819,50,이노시톨,Male
2022-01-01,0.71831,60,이노시톨,Male
2022-02-01,1.52503,20,이노시톨,Male
2022-02-01,9.27174,30,이노시톨,Male
2022-02-01,3.91203,40,이노시톨,Male
2022-02-01,1.2377,50,이노시톨,Male
2022-02-01,0.47519,60,이노시톨,Male
2022-03-01,1.50292,20,이노시톨,Male
2022-03-01,10.46524,30,이노시톨,Male
2022-03-01,4.63034,40,이노시톨,Male
2022-03-01,0.83987,50,이노시톨,Male
2022-03-01,0.43098,60,이노시톨,Male
2022-04-01,0.19891,10,이노시톨,Male
2022-04-01,2.51961,20,이노시톨,Male
2022-04-01,10.37683,30,이노시톨,Male
2022-04-01,8.63078,40,이노시톨,Male
2022-04-01,3.09426,50,이노시톨,Male
2022-04-01,1.14929,60,이노시톨,Male
2022-05-01,0.01105,10,이노시톨,Male
2022-05-01,2.70748,20,이노시톨,Male
2022-05-01,10.80782,30,이노시톨,Male
2022-05-01,4.36512,40,이노시톨,Male
2022-05-01,1.2598,50,이노시톨,Male
2022-05-01,0.24312,60,이노시톨,Male
2022-06-01,5.03923,20,이노시톨,Male
2022-06-01,14.17836,30,이노시톨,Male
2022-06-01,5.60282,40,이노시톨,Male
2022-06-01,1.1714,50,이노시톨,Male
2022-06-01,0.47519,60,이노시톨,Male
2022-07-01,2.17703,20,이노시톨,Male
2022-07-01,8.01193,30,이노시톨,Male
